-2.231500000000000000e+04,-1.646500000000000000e+04,-1.518000000000000000e+04,-1.387500000000000000e+04,-1.182500000000000000e+04
-1.803500000000000000e+04,-1.572500000000000000e+04,-1.424000000000000000e+04,-1.333500000000000000e+04,-1.105000000000000000e+04
-2.007500000000000000e+04,-1.580000000000000000e+04,-1.495500000000000000e+04,-1.319500000000000000e+04,-1.239000000000000000e+04
-1.647000000000000000e+04,-1.572000000000000000e+04,-1.491500000000000000e+04,-1.391500000000000000e+04,-1.092000000000000000e+04
-1.965500000000000000e+04,-1.608000000000000000e+04,-1.527000000000000000e+04,-1.399500000000000000e+04,-1.198000000000000000e+04
-1.805000000000000000e+04,-1.687000000000000000e+04,-1.475500000000000000e+04,-1.271500000000000000e+04,-1.206000000000000000e+04
-2.021000000000000000e+04,-1.662500000000000000e+04,-1.488000000000000000e+04,-1.373000000000000000e+04,-1.239000000000000000e+04
-1.618500000000000000e+04,-1.467500000000000000e+04,-1.397000000000000000e+04,-1.261000000000000000e+04,-1.192000000000000000e+04
-2.043000000000000000e+04,-1.590000000000000000e+04,-1.444000000000000000e+04,-1.319500000000000000e+04,-1.229000000000000000e+04
-1.717000000000000000e+04,-1.527000000000000000e+04,-1.384000000000000000e+04,-1.322500000000000000e+04,-1.228500000000000000e+04
-1.785000000000000000e+04,-1.625000000000000000e+04,-1.463000000000000000e+04,-1.334000000000000000e+04,-1.204000000000000000e+04
-2.197000000000000000e+04,-1.746500000000000000e+04,-1.607500000000000000e+04,-1.427000000000000000e+04,-1.179500000000000000e+04
-1.902000000000000000e+04,-1.684500000000000000e+04,-1.398500000000000000e+04,-1.267500000000000000e+04,-1.155500000000000000e+04
-1.820000000000000000e+04,-1.463000000000000000e+04,-1.406000000000000000e+04,-1.319500000000000000e+04,-1.106000000000000000e+04
-1.834500000000000000e+04,-1.512000000000000000e+04,-1.392000000000000000e+04,-1.318500000000000000e+04,-1.179000000000000000e+04
-2.116000000000000000e+04,-1.545000000000000000e+04,-1.426500000000000000e+04,-1.335000000000000000e+04,-1.146500000000000000e+04
-2.621500000000000000e+04,-1.682500000000000000e+04,-1.448500000000000000e+04,-1.239500000000000000e+04,-1.182000000000000000e+04
-1.798000000000000000e+04,-1.742000000000000000e+04,-1.659500000000000000e+04,-1.270000000000000000e+04,-1.129500000000000000e+04
-1.764500000000000000e+04,-1.651000000000000000e+04,-1.552000000000000000e+04,-1.294000000000000000e+04,-1.166500000000000000e+04
-1.880000000000000000e+04,-1.591500000000000000e+04,-1.528500000000000000e+04,-1.380000000000000000e+04,-1.232000000000000000e+04
-2.202500000000000000e+04,-1.747500000000000000e+04,-1.440000000000000000e+04,-1.253500000000000000e+04,-1.180000000000000000e+04
-1.749000000000000000e+04,-1.521500000000000000e+04,-1.386000000000000000e+04,-1.320500000000000000e+04,-1.138000000000000000e+04
-2.068500000000000000e+04,-1.535000000000000000e+04,-1.419000000000000000e+04,-1.315000000000000000e+04,-1.121000000000000000e+04
-2.085000000000000000e+04,-1.686000000000000000e+04,-1.544000000000000000e+04,-1.292500000000000000e+04,-1.080500000000000000e+04
-2.093500000000000000e+04,-1.698500000000000000e+04,-1.491500000000000000e+04,-1.267000000000000000e+04,-1.139000000000000000e+04
-1.847000000000000000e+04,-1.668500000000000000e+04,-1.391500000000000000e+04,-1.279000000000000000e+04,-1.108500000000000000e+04
-1.803500000000000000e+04,-1.522500000000000000e+04,-1.437000000000000000e+04,-1.305000000000000000e+04,-1.232000000000000000e+04
-2.456500000000000000e+04,-1.667000000000000000e+04,-1.467500000000000000e+04,-1.391500000000000000e+04,-1.221000000000000000e+04
-1.565500000000000000e+04,-1.515500000000000000e+04,-1.420000000000000000e+04,-1.248000000000000000e+04,-1.126000000000000000e+04
-1.909000000000000000e+04,-1.665000000000000000e+04,-1.503500000000000000e+04,-1.379000000000000000e+04,-1.211000000000000000e+04
-1.737500000000000000e+04,-1.609500000000000000e+04,-1.523500000000000000e+04,-1.370500000000000000e+04,-1.138000000000000000e+04
-2.040500000000000000e+04,-1.629500000000000000e+04,-1.513500000000000000e+04,-1.302000000000000000e+04,-1.214000000000000000e+04
-1.948500000000000000e+04,-1.546500000000000000e+04,-1.399000000000000000e+04,-1.308500000000000000e+04,-1.215500000000000000e+04
-1.646500000000000000e+04,-1.546500000000000000e+04,-1.480500000000000000e+04,-1.419500000000000000e+04,-1.200000000000000000e+04
-1.660500000000000000e+04,-1.604500000000000000e+04,-1.425500000000000000e+04,-1.344500000000000000e+04,-1.248500000000000000e+04
-1.804500000000000000e+04,-1.614500000000000000e+04,-1.550000000000000000e+04,-1.296500000000000000e+04,-1.150500000000000000e+04
-2.577000000000000000e+04,-1.609000000000000000e+04,-1.469500000000000000e+04,-1.369500000000000000e+04,-1.244500000000000000e+04
-2.065500000000000000e+04,-1.622000000000000000e+04,-1.453500000000000000e+04,-1.348500000000000000e+04,-1.071000000000000000e+04
-1.771000000000000000e+04,-1.679000000000000000e+04,-1.417000000000000000e+04,-1.236500000000000000e+04,-1.142000000000000000e+04
-1.993500000000000000e+04,-1.541000000000000000e+04,-1.417500000000000000e+04,-1.337000000000000000e+04,-1.169500000000000000e+04
-1.849500000000000000e+04,-1.648000000000000000e+04,-1.560500000000000000e+04,-1.320500000000000000e+04,-1.186000000000000000e+04
-1.716500000000000000e+04,-1.659000000000000000e+04,-1.394000000000000000e+04,-1.244000000000000000e+04,-1.108500000000000000e+04
-1.902500000000000000e+04,-1.519000000000000000e+04,-1.462000000000000000e+04,-1.305000000000000000e+04,-1.218000000000000000e+04
-1.792500000000000000e+04,-1.639000000000000000e+04,-1.504500000000000000e+04,-1.362500000000000000e+04,-1.190000000000000000e+04
-2.009000000000000000e+04,-1.540000000000000000e+04,-1.438000000000000000e+04,-1.371500000000000000e+04,-1.150000000000000000e+04
-1.706000000000000000e+04,-1.551000000000000000e+04,-1.452500000000000000e+04,-1.274500000000000000e+04,-1.220000000000000000e+04
-1.759500000000000000e+04,-1.669000000000000000e+04,-1.500500000000000000e+04,-1.333000000000000000e+04,-1.225000000000000000e+04
-1.904500000000000000e+04,-1.587000000000000000e+04,-1.505500000000000000e+04,-1.327500000000000000e+04,-1.263000000000000000e+04
-2.467000000000000000e+04,-1.604500000000000000e+04,-1.431000000000000000e+04,-1.373500000000000000e+04,-1.303500000000000000e+04
-1.695500000000000000e+04,-1.568000000000000000e+04,-1.408500000000000000e+04,-1.292000000000000000e+04,-1.090000000000000000e+04
-2.189500000000000000e+04,-1.602000000000000000e+04,-1.379000000000000000e+04,-1.264500000000000000e+04,-1.158500000000000000e+04
-1.721500000000000000e+04,-1.591500000000000000e+04,-1.471500000000000000e+04,-1.376000000000000000e+04,-1.253000000000000000e+04
-1.839000000000000000e+04,-1.593500000000000000e+04,-1.451000000000000000e+04,-1.307000000000000000e+04,-1.236000000000000000e+04
-1.848500000000000000e+04,-1.599000000000000000e+04,-1.414000000000000000e+04,-1.338500000000000000e+04,-1.157000000000000000e+04
