-4.516600000000000000e+04,-2.385100000000000000e+04,-2.334600000000000000e+04,-7.771000000000000000e+03
-3.730100000000000000e+04,-2.664100000000000000e+04,-2.005600000000000000e+04,-8.631000000000000000e+03
-4.814100000000000000e+04,-3.520600000000000000e+04,-2.064600000000000000e+04,-6.776000000000000000e+03
-4.905600000000000000e+04,-2.416100000000000000e+04,-1.825600000000000000e+04,-6.836000000000000000e+03
-4.300100000000000000e+04,-2.856600000000000000e+04,-1.721100000000000000e+04,-8.266000000000000000e+03
-4.998600000000000000e+04,-2.487100000000000000e+04,-2.273100000000000000e+04,-9.756000000000000000e+03
-4.669600000000000000e+04,-2.959600000000000000e+04,-2.170100000000000000e+04,-6.676000000000000000e+03
-4.391100000000000000e+04,-3.232600000000000000e+04,-2.202600000000000000e+04,-9.441000000000000000e+03
-4.645100000000000000e+04,-3.045600000000000000e+04,-2.339600000000000000e+04,-9.591000000000000000e+03
-5.872600000000000000e+04,-2.943100000000000000e+04,-2.416100000000000000e+04,-1.070100000000000000e+04
-3.944600000000000000e+04,-3.804600000000000000e+04,-2.397100000000000000e+04,-8.556000000000000000e+03
-3.942100000000000000e+04,-2.683100000000000000e+04,-2.098600000000000000e+04,-7.696000000000000000e+03
-4.789100000000000000e+04,-3.691600000000000000e+04,-2.070600000000000000e+04,-7.781000000000000000e+03
-4.427600000000000000e+04,-3.480600000000000000e+04,-1.901600000000000000e+04,-8.561000000000000000e+03
-4.035600000000000000e+04,-3.659600000000000000e+04,-2.019100000000000000e+04,-1.004100000000000000e+04
-5.256600000000000000e+04,-3.503100000000000000e+04,-2.279600000000000000e+04,-6.566000000000000000e+03
-4.796600000000000000e+04,-2.719100000000000000e+04,-2.457600000000000000e+04,-5.616000000000000000e+03
-4.806100000000000000e+04,-3.669600000000000000e+04,-2.136100000000000000e+04,-8.561000000000000000e+03
-4.081600000000000000e+04,-3.483100000000000000e+04,-2.319100000000000000e+04,-8.246000000000000000e+03
-4.380600000000000000e+04,-3.670600000000000000e+04,-1.986100000000000000e+04,-8.716000000000000000e+03
-5.120100000000000000e+04,-3.577100000000000000e+04,-2.041100000000000000e+04,-8.691000000000000000e+03
-6.104600000000000000e+04,-2.617600000000000000e+04,-2.063100000000000000e+04,-6.966000000000000000e+03
-3.752100000000000000e+04,-2.395100000000000000e+04,-2.204100000000000000e+04,-9.176000000000000000e+03
-5.049600000000000000e+04,-3.181100000000000000e+04,-2.010100000000000000e+04,-5.411000000000000000e+03
-4.633100000000000000e+04,-3.311100000000000000e+04,-2.280100000000000000e+04,-7.561000000000000000e+03
-3.980100000000000000e+04,-3.533100000000000000e+04,-1.987100000000000000e+04,-9.401000000000000000e+03
-4.624600000000000000e+04,-3.281100000000000000e+04,-2.524100000000000000e+04,-9.931000000000000000e+03
-4.069100000000000000e+04,-2.445600000000000000e+04,-1.843600000000000000e+04,-8.351000000000000000e+03
-4.255100000000000000e+04,-3.068100000000000000e+04,-2.285600000000000000e+04,-7.976000000000000000e+03
-5.099100000000000000e+04,-3.538600000000000000e+04,-2.213100000000000000e+04,-9.086000000000000000e+03
-4.418600000000000000e+04,-3.088600000000000000e+04,-2.356600000000000000e+04,-6.351000000000000000e+03
-5.075100000000000000e+04,-5.014100000000000000e+04,-2.053100000000000000e+04,-1.115600000000000000e+04
-5.213600000000000000e+04,-3.062100000000000000e+04,-2.220600000000000000e+04,-9.886000000000000000e+03
-4.064100000000000000e+04,-2.252600000000000000e+04,-2.179600000000000000e+04,-9.666000000000000000e+03
-4.581100000000000000e+04,-3.178600000000000000e+04,-2.163100000000000000e+04,-6.756000000000000000e+03
-5.008600000000000000e+04,-2.329600000000000000e+04,-2.266100000000000000e+04,-8.246000000000000000e+03
-4.479100000000000000e+04,-3.994100000000000000e+04,-2.232100000000000000e+04,-8.866000000000000000e+03
-4.429100000000000000e+04,-3.589600000000000000e+04,-1.910600000000000000e+04,-1.108100000000000000e+04
-4.168600000000000000e+04,-3.214100000000000000e+04,-2.304100000000000000e+04,-7.981000000000000000e+03
-4.341600000000000000e+04,-3.437100000000000000e+04,-2.518100000000000000e+04,-7.981000000000000000e+03
-4.467100000000000000e+04,-3.352100000000000000e+04,-2.203600000000000000e+04,-8.296000000000000000e+03
-4.978100000000000000e+04,-2.820600000000000000e+04,-2.183100000000000000e+04,-8.406000000000000000e+03
-4.875100000000000000e+04,-2.981100000000000000e+04,-1.908100000000000000e+04,-7.711000000000000000e+03
-4.530100000000000000e+04,-3.572600000000000000e+04,-2.142600000000000000e+04,-8.386000000000000000e+03
-4.664100000000000000e+04,-3.283100000000000000e+04,-1.962100000000000000e+04,-1.260600000000000000e+04
-4.558100000000000000e+04,-2.836600000000000000e+04,-1.974600000000000000e+04,-8.901000000000000000e+03
-3.896100000000000000e+04,-3.685100000000000000e+04,-2.043100000000000000e+04,-8.711000000000000000e+03
-4.530600000000000000e+04,-4.436100000000000000e+04,-2.215600000000000000e+04,-8.546000000000000000e+03
-4.084600000000000000e+04,-2.556600000000000000e+04,-1.843100000000000000e+04,-7.541000000000000000e+03
-4.071100000000000000e+04,-3.243600000000000000e+04,-1.897100000000000000e+04,-1.006600000000000000e+04
-4.888600000000000000e+04,-2.506600000000000000e+04,-1.913600000000000000e+04,-8.406000000000000000e+03
-5.208600000000000000e+04,-2.680100000000000000e+04,-1.963600000000000000e+04,-7.346000000000000000e+03
-4.579100000000000000e+04,-3.035100000000000000e+04,-2.350600000000000000e+04,-8.061000000000000000e+03
-3.957600000000000000e+04,-3.695600000000000000e+04,-1.749100000000000000e+04,-9.176000000000000000e+03
-5.037100000000000000e+04,-3.007100000000000000e+04,-2.125600000000000000e+04,-9.331000000000000000e+03
-4.889600000000000000e+04,-4.309600000000000000e+04,-2.443100000000000000e+04,-1.140600000000000000e+04
-3.845100000000000000e+04,-2.688600000000000000e+04,-2.149100000000000000e+04,-8.491000000000000000e+03
-5.076600000000000000e+04,-2.506100000000000000e+04,-2.099100000000000000e+04,-9.266000000000000000e+03
-4.884100000000000000e+04,-2.441100000000000000e+04,-2.380600000000000000e+04,-8.276000000000000000e+03
-3.707600000000000000e+04,-2.660600000000000000e+04,-2.368600000000000000e+04,-9.716000000000000000e+03
-4.853600000000000000e+04,-3.024600000000000000e+04,-2.517100000000000000e+04,-1.141100000000000000e+04
-4.598100000000000000e+04,-2.553600000000000000e+04,-2.124100000000000000e+04,-7.566000000000000000e+03
-3.576100000000000000e+04,-2.822100000000000000e+04,-2.451100000000000000e+04,-8.201000000000000000e+03
-4.877100000000000000e+04,-4.527100000000000000e+04,-2.006100000000000000e+04,-8.931000000000000000e+03
-4.035600000000000000e+04,-3.176100000000000000e+04,-2.206100000000000000e+04,-7.066000000000000000e+03
-4.594600000000000000e+04,-2.877600000000000000e+04,-2.338100000000000000e+04,-9.016000000000000000e+03
-5.143600000000000000e+04,-3.727100000000000000e+04,-2.098600000000000000e+04,-7.856000000000000000e+03
-4.385100000000000000e+04,-3.167600000000000000e+04,-1.906600000000000000e+04,-7.291000000000000000e+03
-5.194600000000000000e+04,-4.904600000000000000e+04,-2.049600000000000000e+04,-6.556000000000000000e+03
-5.303600000000000000e+04,-3.861100000000000000e+04,-2.132100000000000000e+04,-7.511000000000000000e+03
-4.729100000000000000e+04,-3.766600000000000000e+04,-2.020100000000000000e+04,-9.116000000000000000e+03
-3.885100000000000000e+04,-3.106100000000000000e+04,-2.302600000000000000e+04,-8.796000000000000000e+03
-4.125600000000000000e+04,-3.766600000000000000e+04,-2.102100000000000000e+04,-1.054100000000000000e+04
-4.679600000000000000e+04,-2.708600000000000000e+04,-1.935600000000000000e+04,-9.551000000000000000e+03
-5.167600000000000000e+04,-3.308600000000000000e+04,-1.906100000000000000e+04,-7.176000000000000000e+03
-5.081600000000000000e+04,-2.411600000000000000e+04,-2.188100000000000000e+04,-8.946000000000000000e+03
-4.495600000000000000e+04,-3.922600000000000000e+04,-2.245100000000000000e+04,-5.961000000000000000e+03
-4.528600000000000000e+04,-3.533100000000000000e+04,-2.024600000000000000e+04,-8.316000000000000000e+03
-4.533600000000000000e+04,-2.871600000000000000e+04,-1.848100000000000000e+04,-7.986000000000000000e+03
-5.082100000000000000e+04,-3.231600000000000000e+04,-2.269100000000000000e+04,-9.221000000000000000e+03
-4.138600000000000000e+04,-2.452100000000000000e+04,-2.388100000000000000e+04,-7.711000000000000000e+03
-4.419100000000000000e+04,-3.051600000000000000e+04,-2.413100000000000000e+04,-8.076000000000000000e+03
-4.194100000000000000e+04,-3.061600000000000000e+04,-2.118100000000000000e+04,-8.456000000000000000e+03
-4.587100000000000000e+04,-3.061600000000000000e+04,-2.069600000000000000e+04,-7.366000000000000000e+03
-5.223600000000000000e+04,-3.973600000000000000e+04,-1.797100000000000000e+04,-9.966000000000000000e+03
-4.411100000000000000e+04,-3.134100000000000000e+04,-1.849100000000000000e+04,-8.536000000000000000e+03
-4.616100000000000000e+04,-4.208100000000000000e+04,-2.104100000000000000e+04,-8.396000000000000000e+03
-5.715600000000000000e+04,-4.144100000000000000e+04,-2.065100000000000000e+04,-7.966000000000000000e+03
-5.334100000000000000e+04,-3.040100000000000000e+04,-2.197600000000000000e+04,-7.886000000000000000e+03
-4.636600000000000000e+04,-3.394100000000000000e+04,-1.858600000000000000e+04,-7.741000000000000000e+03
-3.959100000000000000e+04,-2.281600000000000000e+04,-1.928600000000000000e+04,-9.341000000000000000e+03
-4.619100000000000000e+04,-3.888600000000000000e+04,-2.010600000000000000e+04,-5.821000000000000000e+03
-4.358100000000000000e+04,-2.768100000000000000e+04,-2.035100000000000000e+04,-6.736000000000000000e+03
-4.454100000000000000e+04,-3.580100000000000000e+04,-2.231600000000000000e+04,-6.081000000000000000e+03
-4.876100000000000000e+04,-2.973100000000000000e+04,-2.134600000000000000e+04,-8.851000000000000000e+03
-4.795600000000000000e+04,-2.816600000000000000e+04,-2.556100000000000000e+04,-7.236000000000000000e+03
-5.757100000000000000e+04,-3.105600000000000000e+04,-2.373100000000000000e+04,-6.021000000000000000e+03
-5.077100000000000000e+04,-3.048100000000000000e+04,-2.068600000000000000e+04,-7.051000000000000000e+03
-4.502100000000000000e+04,-3.551600000000000000e+04,-1.953100000000000000e+04,-8.326000000000000000e+03
-4.352600000000000000e+04,-4.089100000000000000e+04,-1.798600000000000000e+04,-9.896000000000000000e+03
-5.041600000000000000e+04,-3.500600000000000000e+04,-2.013100000000000000e+04,-8.216000000000000000e+03
-4.293100000000000000e+04,-3.250600000000000000e+04,-2.194100000000000000e+04,-1.009100000000000000e+04
-4.407100000000000000e+04,-3.107600000000000000e+04,-2.300600000000000000e+04,-1.042100000000000000e+04
-3.640100000000000000e+04,-2.511600000000000000e+04,-2.079100000000000000e+04,-8.826000000000000000e+03
-4.409600000000000000e+04,-3.679100000000000000e+04,-2.135100000000000000e+04,-8.251000000000000000e+03
-5.188600000000000000e+04,-4.568100000000000000e+04,-2.248600000000000000e+04,-6.151000000000000000e+03
-3.915100000000000000e+04,-2.706600000000000000e+04,-2.034100000000000000e+04,-8.191000000000000000e+03
-4.466100000000000000e+04,-3.857100000000000000e+04,-2.398100000000000000e+04,-9.861000000000000000e+03
-4.814600000000000000e+04,-3.510100000000000000e+04,-2.161600000000000000e+04,-7.771000000000000000e+03
-4.363100000000000000e+04,-2.404600000000000000e+04,-2.026100000000000000e+04,-7.356000000000000000e+03
-4.639100000000000000e+04,-2.521600000000000000e+04,-2.341600000000000000e+04,-7.201000000000000000e+03
-4.379100000000000000e+04,-3.988600000000000000e+04,-2.258600000000000000e+04,-9.966000000000000000e+03
-4.664600000000000000e+04,-3.085600000000000000e+04,-2.713600000000000000e+04,-6.801000000000000000e+03
-4.787100000000000000e+04,-2.749600000000000000e+04,-2.314100000000000000e+04,-9.981000000000000000e+03
-4.662600000000000000e+04,-3.016600000000000000e+04,-2.237600000000000000e+04,-8.516000000000000000e+03
-4.025600000000000000e+04,-3.820600000000000000e+04,-1.908100000000000000e+04,-8.201000000000000000e+03
-4.049100000000000000e+04,-2.710100000000000000e+04,-2.086600000000000000e+04,-9.856000000000000000e+03
-4.809600000000000000e+04,-4.469100000000000000e+04,-2.177600000000000000e+04,-1.188100000000000000e+04
-4.737600000000000000e+04,-3.067100000000000000e+04,-2.492600000000000000e+04,-7.061000000000000000e+03
-4.557100000000000000e+04,-2.664100000000000000e+04,-2.464600000000000000e+04,-9.086000000000000000e+03
-4.679600000000000000e+04,-3.230100000000000000e+04,-1.967100000000000000e+04,-6.371000000000000000e+03
-4.750600000000000000e+04,-3.858600000000000000e+04,-2.038600000000000000e+04,-8.761000000000000000e+03
-4.502600000000000000e+04,-3.305100000000000000e+04,-2.028100000000000000e+04,-9.351000000000000000e+03
-5.155600000000000000e+04,-2.937600000000000000e+04,-2.414100000000000000e+04,-9.201000000000000000e+03
-5.480600000000000000e+04,-3.578100000000000000e+04,-2.360600000000000000e+04,-1.036100000000000000e+04
-4.957600000000000000e+04,-2.560100000000000000e+04,-2.410600000000000000e+04,-7.116000000000000000e+03
-4.189100000000000000e+04,-3.492100000000000000e+04,-2.143600000000000000e+04,-7.441000000000000000e+03
-4.511600000000000000e+04,-3.782100000000000000e+04,-2.176100000000000000e+04,-7.006000000000000000e+03
-5.091600000000000000e+04,-2.997100000000000000e+04,-2.014100000000000000e+04,-1.012100000000000000e+04
-3.933600000000000000e+04,-2.834100000000000000e+04,-2.414100000000000000e+04,-8.856000000000000000e+03
-3.663600000000000000e+04,-3.420600000000000000e+04,-1.917100000000000000e+04,-9.746000000000000000e+03
-4.458600000000000000e+04,-2.606100000000000000e+04,-2.088100000000000000e+04,-7.831000000000000000e+03
-4.792100000000000000e+04,-3.537600000000000000e+04,-2.060600000000000000e+04,-1.000100000000000000e+04
-4.966100000000000000e+04,-4.055100000000000000e+04,-1.979100000000000000e+04,-7.471000000000000000e+03
-4.156600000000000000e+04,-3.434600000000000000e+04,-2.171600000000000000e+04,-9.276000000000000000e+03
-5.021600000000000000e+04,-3.226100000000000000e+04,-1.804600000000000000e+04,-1.096100000000000000e+04
-4.225100000000000000e+04,-2.782100000000000000e+04,-2.131100000000000000e+04,-8.621000000000000000e+03
-4.456600000000000000e+04,-3.829600000000000000e+04,-2.292600000000000000e+04,-5.611000000000000000e+03
-4.133100000000000000e+04,-2.471600000000000000e+04,-1.856100000000000000e+04,-7.126000000000000000e+03
-5.202600000000000000e+04,-3.866600000000000000e+04,-2.168100000000000000e+04,-9.381000000000000000e+03
-5.105100000000000000e+04,-2.873100000000000000e+04,-2.228100000000000000e+04,-7.811000000000000000e+03
-5.112100000000000000e+04,-3.128600000000000000e+04,-1.984600000000000000e+04,-8.836000000000000000e+03
-4.806100000000000000e+04,-2.811100000000000000e+04,-2.287100000000000000e+04,-8.941000000000000000e+03
-4.475100000000000000e+04,-3.433600000000000000e+04,-1.746100000000000000e+04,-5.801000000000000000e+03
-4.605100000000000000e+04,-2.212600000000000000e+04,-2.080100000000000000e+04,-7.646000000000000000e+03
-4.599100000000000000e+04,-3.062100000000000000e+04,-2.130100000000000000e+04,-8.076000000000000000e+03
-4.296600000000000000e+04,-3.426600000000000000e+04,-2.639100000000000000e+04,-6.906000000000000000e+03
-5.098100000000000000e+04,-2.496600000000000000e+04,-2.019100000000000000e+04,-9.766000000000000000e+03
-5.051600000000000000e+04,-4.355600000000000000e+04,-2.065600000000000000e+04,-7.006000000000000000e+03
-4.695600000000000000e+04,-4.112100000000000000e+04,-2.175600000000000000e+04,-6.891000000000000000e+03
-4.399600000000000000e+04,-3.167100000000000000e+04,-1.945600000000000000e+04,-1.110100000000000000e+04
-3.868600000000000000e+04,-2.826100000000000000e+04,-1.981100000000000000e+04,-8.436000000000000000e+03
-4.969600000000000000e+04,-3.782600000000000000e+04,-2.464100000000000000e+04,-9.336000000000000000e+03
-5.317600000000000000e+04,-4.111100000000000000e+04,-2.317100000000000000e+04,-8.301000000000000000e+03
-4.841100000000000000e+04,-3.921100000000000000e+04,-2.302100000000000000e+04,-8.766000000000000000e+03
-4.684600000000000000e+04,-3.589100000000000000e+04,-1.985600000000000000e+04,-8.496000000000000000e+03
-4.494100000000000000e+04,-2.947100000000000000e+04,-2.058600000000000000e+04,-9.316000000000000000e+03
-4.930100000000000000e+04,-3.952600000000000000e+04,-2.050600000000000000e+04,-1.050100000000000000e+04
-4.194100000000000000e+04,-3.314100000000000000e+04,-2.429100000000000000e+04,-8.891000000000000000e+03
-4.392100000000000000e+04,-3.479100000000000000e+04,-1.797600000000000000e+04,-8.431000000000000000e+03
-4.159600000000000000e+04,-2.941600000000000000e+04,-2.000100000000000000e+04,-1.121600000000000000e+04
-4.950100000000000000e+04,-3.130600000000000000e+04,-2.694600000000000000e+04,-9.906000000000000000e+03
-4.867100000000000000e+04,-3.975600000000000000e+04,-2.200100000000000000e+04,-6.006000000000000000e+03
-4.361600000000000000e+04,-3.940600000000000000e+04,-2.596600000000000000e+04,-7.311000000000000000e+03
-4.660100000000000000e+04,-2.589100000000000000e+04,-2.052600000000000000e+04,-5.841000000000000000e+03
-3.645100000000000000e+04,-3.110600000000000000e+04,-2.077100000000000000e+04,-8.776000000000000000e+03
-4.184600000000000000e+04,-2.633600000000000000e+04,-2.291600000000000000e+04,-7.181000000000000000e+03
-4.992100000000000000e+04,-3.420100000000000000e+04,-1.942600000000000000e+04,-8.401000000000000000e+03
-5.099100000000000000e+04,-2.478600000000000000e+04,-1.916100000000000000e+04,-7.606000000000000000e+03
-4.749100000000000000e+04,-2.605600000000000000e+04,-2.284100000000000000e+04,-9.111000000000000000e+03
-4.125600000000000000e+04,-3.763600000000000000e+04,-2.116600000000000000e+04,-9.526000000000000000e+03
-4.407600000000000000e+04,-2.429100000000000000e+04,-2.022100000000000000e+04,-7.036000000000000000e+03
-4.911600000000000000e+04,-2.727600000000000000e+04,-2.410100000000000000e+04,-1.081100000000000000e+04
-5.438100000000000000e+04,-2.586100000000000000e+04,-2.091600000000000000e+04,-8.746000000000000000e+03
-4.522100000000000000e+04,-3.828600000000000000e+04,-2.198100000000000000e+04,-1.102600000000000000e+04
-3.764100000000000000e+04,-3.004600000000000000e+04,-2.286600000000000000e+04,-9.481000000000000000e+03
-4.443600000000000000e+04,-3.972600000000000000e+04,-2.127600000000000000e+04,-6.491000000000000000e+03
-3.699100000000000000e+04,-2.644100000000000000e+04,-2.149100000000000000e+04,-8.976000000000000000e+03
-4.561100000000000000e+04,-2.698100000000000000e+04,-2.227100000000000000e+04,-9.141000000000000000e+03
-4.545600000000000000e+04,-3.187600000000000000e+04,-2.507600000000000000e+04,-9.741000000000000000e+03
-4.071100000000000000e+04,-2.736600000000000000e+04,-2.240100000000000000e+04,-9.096000000000000000e+03
-4.822600000000000000e+04,-4.541600000000000000e+04,-2.169100000000000000e+04,-7.831000000000000000e+03
-5.246600000000000000e+04,-4.190600000000000000e+04,-2.018600000000000000e+04,-6.531000000000000000e+03
-4.249600000000000000e+04,-3.382600000000000000e+04,-2.032600000000000000e+04,-1.093600000000000000e+04
-5.093600000000000000e+04,-2.495600000000000000e+04,-2.410100000000000000e+04,-7.166000000000000000e+03
-4.105600000000000000e+04,-3.719100000000000000e+04,-1.847600000000000000e+04,-6.581000000000000000e+03
-3.783600000000000000e+04,-2.634600000000000000e+04,-2.136100000000000000e+04,-1.005100000000000000e+04
-4.732600000000000000e+04,-4.239600000000000000e+04,-2.096100000000000000e+04,-7.901000000000000000e+03
-4.772100000000000000e+04,-2.626600000000000000e+04,-2.074600000000000000e+04,-1.029600000000000000e+04
-4.413600000000000000e+04,-3.322100000000000000e+04,-2.083100000000000000e+04,-7.061000000000000000e+03
-4.288600000000000000e+04,-3.316600000000000000e+04,-2.291600000000000000e+04,-9.871000000000000000e+03
-5.341100000000000000e+04,-2.641600000000000000e+04,-1.901600000000000000e+04,-8.286000000000000000e+03
-4.380100000000000000e+04,-3.405100000000000000e+04,-1.950100000000000000e+04,-9.266000000000000000e+03
-4.983100000000000000e+04,-3.181600000000000000e+04,-2.277100000000000000e+04,-8.361000000000000000e+03
-5.202600000000000000e+04,-3.984600000000000000e+04,-1.913100000000000000e+04,-8.361000000000000000e+03
-4.770600000000000000e+04,-2.770100000000000000e+04,-2.221100000000000000e+04,-1.119600000000000000e+04
